id,competitionid,competitionname,seasonid,seasonname,matchid,matchname,matchdate,timemin,timesec,contestantid,contestantname,playerid,playername,eventname,openplaypass,tackle,shot,shotontarget,goal,expectedgoals,x,y
2571306241,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cj82grwvcxdh7wqbcjsik795g,Diósgyőr vs Puskás,2023-07-29 00:00:00,71,15,amfs0dhjwsobm10en9twg0q,Diósgyőri VTK,dncr4dr4re3or875d9sdzzfxm,B. Bárdos,Miss,0,0,1,0,0,0.016145758,72.45,42.23
2571306897,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cj82grwvcxdh7wqbcjsik795g,Diósgyőr vs Puskás,2023-07-29 00:00:00,72,53,amfs0dhjwsobm10en9twg0q,Diósgyőri VTK,bbl92tnb2ycm4ad1fowfoe12h,A. Kampetsis,Miss,0,0,1,0,0,0.226536855,97.44,32.57
2571308403,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cj82grwvcxdh7wqbcjsik795g,Diósgyőr vs Puskás,2023-07-29 00:00:00,76,25,7gmb3yf0l30i996xp4cqt5u9p,Puskás Akadémia FC,a0v0i921pr6diku2iy8seruqy,G. Komáromi,Attempt Saved,0,0,1,1,0,0.035678446,90.51,51.0
2571310525,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cj82grwvcxdh7wqbcjsik795g,Diósgyőr vs Puskás,2023-07-29 00:00:00,81,27,amfs0dhjwsobm10en9twg0q,Diósgyőri VTK,c4k259pd3eeh9vbjzlcvo8cet,D. Gera,Attempt Saved,0,0,1,1,0,0.078645133,88.2,24.68
2571311189,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cj82grwvcxdh7wqbcjsik795g,Diósgyőr vs Puskás,2023-07-29 00:00:00,83,1,amfs0dhjwsobm10en9twg0q,Diósgyőri VTK,us7a2m4rq7ae64xvqz9w47e2,G. Stephen,Miss,0,0,1,0,0,0.025696274,84.32,45.97
2571921041,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,0,34,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,74x2bcjvnvnvcar4lng5fxyzu,M. Ubochioma,Miss,0,0,1,0,0,0.10368976,91.25,37.94
2571922687,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,3,58,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,91vzmsk4e8on352l32nafqeei,E. Ikoba,Attempt Saved,0,0,1,1,0,0.053728502,95.55,23.53
2571923379,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,5,22,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,k38wb2e36jrqti7lnvhy58mh,G. Mim,Miss,0,0,1,0,0,0.034448441,92.4,39.03
2571923925,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,6,20,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,6v8bwumgb3gsxiqrb9yfnoi51,J. Mešanović,Goal,0,0,1,1,1,0.117384695,90.93,37.13
2571928229,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,13,19,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,95hqgk7y1q0bgd44240axygh5,B. Ötvös,Miss,0,0,1,0,0,0.017737737,75.29,45.7
2571928963,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,14,26,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,6v8bwumgb3gsxiqrb9yfnoi51,J. Mešanović,Goal,0,0,1,1,1,0.779911339,102.06,32.71
2571931427,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,18,7,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,k38wb2e36jrqti7lnvhy58mh,G. Mim,Miss,0,0,1,0,0,0.019023771,77.28,26.38
2571933963,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,21,42,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,6bj84cvss44vn81vp3x2b89g5,Z. Lesjak,Attempt Saved,0,0,1,1,0,0.057267346,94.4,35.36
2571935713,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,24,16,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,91vzmsk4e8on352l32nafqeei,E. Ikoba,Attempt Saved,0,0,1,1,0,0.254246622,97.34,33.39
2571946817,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,41,30,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,3k2quyds8z41kffqwtf3gt3v9,B. Bedi,Attempt Saved,0,0,1,0,0,0.027591985,89.57,50.18
2571948901,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,44,39,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,1hdf5mit5sn8g9vguj2grq3u1,M. Spasić,Attempt Saved,0,0,1,1,0,0.52665931,87.68,34.07
2571950317,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,46,52,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,k38wb2e36jrqti7lnvhy58mh,G. Mim,Attempt Saved,0,0,1,0,0,0.022601517,80.96,34.07
2571950545,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,47,7,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,adln6fvay8g3ewlhxli8k94dm,I. Soltész,Miss,0,0,1,0,0,0.010466285,89.57,31.55
2571952037,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,49,5,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,74x2bcjvnvnvcar4lng5fxyzu,M. Ubochioma,Miss,0,0,1,0,0,0.027548054,77.28,36.18
2571966511,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,57,28,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,zkpb9jagyya80wj29dmxgtzp,M. Tajti,Miss,0,0,1,0,0,0.012708599,85.47,18.09
2571968017,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,60,8,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,zkpb9jagyya80wj29dmxgtzp,M. Tajti,Attempt Saved,0,0,1,0,0,0.155719176,84.42,33.32
2571971185,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,65,45,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,e4u7w3jxw2vusx3o66x32mms,M. Klausz,Attempt Saved,0,0,1,0,0,0.060620341,95.76,36.38
2571972083,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,67,34,8raew9whdfuuvsedk0pyiwc5d,Kisvárda Master Good FC,1hdf5mit5sn8g9vguj2grq3u1,M. Spasić,Attempt Saved,0,0,1,0,0,0.024898805,86.0,36.58
2571974939,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,72,49,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,91vzmsk4e8on352l32nafqeei,E. Ikoba,Attempt Saved,0,0,1,0,0,0.069407433,95.55,34.82
2571982175,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,84,27,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,zkpb9jagyya80wj29dmxgtzp,M. Tajti,Miss,0,0,1,0,0,0.02922624,77.91,31.14
2571984367,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,87,46,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,zkpb9jagyya80wj29dmxgtzp,M. Tajti,Attempt Saved,0,0,1,1,0,0.037737962,91.77,19.11
2571986613,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,d2sude5bcupr03tcaxn3uvbis,Zalaegerszeg vs Kisvárda,2023-07-30 00:00:00,90,59,d8l653wnkhfqhpwsw3ia7mybn,Zalaegerszegi TE,zkpb9jagyya80wj29dmxgtzp,M. Tajti,Miss,0,0,1,0,0,0.049469098,77.07,32.5
2572239061,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,18,5,dxbf0hf648hkzljtso7eizt3k,Mezőkövesd Zsóry SE,eown28c7dbbybrkhgz4wlsct1,D. Babunski,Attempt Saved,0,0,1,1,0,0.015590876,90.09,50.73
2572239833,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,21,22,b7jek1bop3eoughds0xi22tte,Debreceni VSC,1wgwm7d7xq0twwf81epdnibbp,J. Oliveira,Attempt Saved,0,0,1,1,0,0.050346535,102.69,21.83
2572240023,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,22,8,b7jek1bop3eoughds0xi22tte,Debreceni VSC,4btn0hzchondo85r0nlwxzn55,M. Drešković,Miss,0,0,1,0,0,0.028407572,92.82,38.15
2572240621,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,24,39,b7jek1bop3eoughds0xi22tte,Debreceni VSC,brdvs5r05yqk4rpyi457wclp1,Á. Bódi,Attempt Saved,0,0,1,0,0,0.076753937,84.11,27.2
2572241103,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,26,14,dxbf0hf648hkzljtso7eizt3k,Mezőkövesd Zsóry SE,6245ak4vudupj09fjitqabyms,B. Illés,Attempt Saved,0,0,1,0,0,0.148104116,90.3,29.58
2572241117,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,26,16,dxbf0hf648hkzljtso7eizt3k,Mezőkövesd Zsóry SE,ex11g6f71d7tu6n8a8e6r4hjp,S. Dražić,Goal,0,0,1,1,1,0.178286701,93.45,35.29
2572242141,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,30,46,b7jek1bop3eoughds0xi22tte,Debreceni VSC,95shm6esoziw9lmkog5r8pn11,S. Lončar,Miss,0,0,1,0,0,0.003934168,78.96,22.58
2572242695,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,32,32,b7jek1bop3eoughds0xi22tte,Debreceni VSC,95shm6esoziw9lmkog5r8pn11,S. Lončar,Goal,0,0,1,1,1,0.043719977,80.96,40.39
2572243985,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,37,13,dxbf0hf648hkzljtso7eizt3k,Mezőkövesd Zsóry SE,ex11g6f71d7tu6n8a8e6r4hjp,S. Dražić,Attempt Saved,0,0,1,0,0,0.027026663,76.34,40.8
2572245101,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,41,29,b7jek1bop3eoughds0xi22tte,Debreceni VSC,40dnl479112ddb96ghwyv1r10,B. Vajda,Miss,0,0,1,0,0,0.023153206,86.94,13.4
2572246353,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,46,23,b7jek1bop3eoughds0xi22tte,Debreceni VSC,brdvs5r05yqk4rpyi457wclp1,Á. Bódi,Attempt Saved,0,0,1,0,0,0.011180598,82.53,46.1
2572249055,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,46,9,b7jek1bop3eoughds0xi22tte,Debreceni VSC,n3pwsnyb5u5j54e3mrz9tx7u,E. Kusnyír,Attempt Saved,0,0,1,0,0,0.029786617,88.62,26.66
2572250553,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,53,57,b7jek1bop3eoughds0xi22tte,Debreceni VSC,95shm6esoziw9lmkog5r8pn11,S. Lončar,Goal,0,0,1,1,1,0.311861247,98.18,35.22
2572250755,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,55,24,b7jek1bop3eoughds0xi22tte,Debreceni VSC,10t3g625pb0f124jtsqcskktm,D. Bárány,Attempt Saved,0,0,1,0,0,0.058283482,81.27,40.8
2572250803,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,55,36,b7jek1bop3eoughds0xi22tte,Debreceni VSC,95shm6esoziw9lmkog5r8pn11,S. Lončar,Attempt Saved,0,0,1,0,0,0.143421263,89.88,34.54
2572251237,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,56,59,b7jek1bop3eoughds0xi22tte,Debreceni VSC,10t3g625pb0f124jtsqcskktm,D. Bárány,Miss,0,0,1,0,0,0.051635914,95.45,36.86
2572252683,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,63,52,dxbf0hf648hkzljtso7eizt3k,Mezőkövesd Zsóry SE,eown28c7dbbybrkhgz4wlsct1,D. Babunski,Attempt Saved,0,0,1,0,0,0.008579546,80.96,26.25
2572252705,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,63,59,dxbf0hf648hkzljtso7eizt3k,Mezőkövesd Zsóry SE,bzxhlc0q15mwitjrczz1te5lh,T. Cseri,Attempt Saved,0,0,1,1,0,0.008874014,85.68,23.8
2572253089,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,65,46,dxbf0hf648hkzljtso7eizt3k,Mezőkövesd Zsóry SE,ex11g6f71d7tu6n8a8e6r4hjp,S. Dražić,Attempt Saved,0,0,1,1,0,0.118341692,95.03,46.31
2572253325,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,66,47,b7jek1bop3eoughds0xi22tte,Debreceni VSC,40dnl479112ddb96ghwyv1r10,B. Vajda,Post,0,0,1,0,0,0.039265703,90.62,23.94
2572254271,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,71,13,b7jek1bop3eoughds0xi22tte,Debreceni VSC,10t3g625pb0f124jtsqcskktm,D. Bárány,Miss,0,0,1,0,0,0.059868436,87.68,26.38
2572254459,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,71,52,b7jek1bop3eoughds0xi22tte,Debreceni VSC,2d6xui35cjywba7w61swfhr3e,Christian Manrique,Attempt Saved,0,0,1,1,0,0.13135621,93.14,45.42
2572256119,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,78,48,b7jek1bop3eoughds0xi22tte,Debreceni VSC,95shm6esoziw9lmkog5r8pn11,S. Lončar,Miss,0,0,1,0,0,0.034936864,99.02,25.98
2572256341,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,79,47,dxbf0hf648hkzljtso7eizt3k,Mezőkövesd Zsóry SE,ex11g6f71d7tu6n8a8e6r4hjp,S. Dražić,Attempt Saved,0,0,1,1,0,0.160536647,90.72,43.66
2572258141,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,86,29,b7jek1bop3eoughds0xi22tte,Debreceni VSC,d1l1xxwe5nnivkayxxsfte40l,D. Babunski,Attempt Saved,0,0,1,0,0,0.217858717,100.17,34.07
2572258157,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,86,32,b7jek1bop3eoughds0xi22tte,Debreceni VSC,95shm6esoziw9lmkog5r8pn11,S. Lončar,Attempt Saved,0,0,1,0,0,0.005961775,73.4,33.52
2572258557,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,88,23,dxbf0hf648hkzljtso7eizt3k,Mezőkövesd Zsóry SE,d2dhco0wyk93ob6jmirf14vdh,M. Hudák,Miss,0,0,1,0,0,0.035111375,75.5,30.74
2572259065,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,89,54,b7jek1bop3eoughds0xi22tte,Debreceni VSC,d1l1xxwe5nnivkayxxsfte40l,D. Babunski,Miss,0,0,1,0,0,0.076861985,89.15,36.38
2572259203,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,90,29,b7jek1bop3eoughds0xi22tte,Debreceni VSC,f4skm2qtdg0c6hhkreboown2t,B. Dzsudzsák,Miss,0,0,1,0,0,0.213684991,92.4,29.04
2572259285,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,90,51,b7jek1bop3eoughds0xi22tte,Debreceni VSC,d8nu4aiee6vg52by1k1snl7xm,A. Kyziridis,Miss,0,0,1,0,0,0.025362428,79.8,46.58
2572259387,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,91,20,b7jek1bop3eoughds0xi22tte,Debreceni VSC,d1l1xxwe5nnivkayxxsfte40l,D. Babunski,Goal,0,0,1,1,1,0.334350437,94.71,24.07
2572259911,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,cjl4k72h6h5zcuni9lsdroj6c,Debrecen vs Mezőkövesd,2023-07-31 00:00:00,93,11,dxbf0hf648hkzljtso7eizt3k,Mezőkövesd Zsóry SE,cxybgfl1bjmxzaas1d7yjojpx,A. Lukić,Attempt Saved,0,0,1,1,0,0.032271277,89.67,35.9
2572980615,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,clf8zoc4ov33yls3tdpluvswk,Puskás vs Újpest,2023-08-04 00:00:00,3,23,7gmb3yf0l30i996xp4cqt5u9p,Puskás Akadémia FC,a94q492wcx86vrfxc5eifok16,M. Corbu,Attempt Saved,0,0,1,0,0,0.075225487,90.09,37.88
2572981387,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,clf8zoc4ov33yls3tdpluvswk,Puskás vs Újpest,2023-08-04 00:00:00,4,54,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,3r3gqvvnmr961rdlb0n3byajt,G. Ganea,Miss,0,0,1,0,0,0.019154113,93.35,39.51
2572983807,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,clf8zoc4ov33yls3tdpluvswk,Puskás vs Újpest,2023-08-04 00:00:00,9,48,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,28aq5m1kwifaz1p3l1q8s2x9l,T. Kiss,Attempt Saved,0,0,1,0,0,0.014984334,82.74,21.62
2572985323,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,clf8zoc4ov33yls3tdpluvswk,Puskás vs Újpest,2023-08-04 00:00:00,12,29,7gmb3yf0l30i996xp4cqt5u9p,Puskás Akadémia FC,7thbbi2nnqb4s489864ggrutx,L. Colley,Attempt Saved,0,0,1,1,0,0.059645433,95.97,19.79
2572987363,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,clf8zoc4ov33yls3tdpluvswk,Puskás vs Újpest,2023-08-04 00:00:00,16,6,7gmb3yf0l30i996xp4cqt5u9p,Puskás Akadémia FC,a94q492wcx86vrfxc5eifok16,M. Corbu,Miss,0,0,1,0,0,0.022059996,97.65,41.75
2572988901,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,clf8zoc4ov33yls3tdpluvswk,Puskás vs Újpest,2023-08-04 00:00:00,18,56,4yxspqt9kfih6zcwwslxq8r6f,Újpest FC,dr09gxpx3t2gibn2pm3lox8et,B. Pauljević,Attempt Saved,0,0,1,0,0,0.019782163,78.75,21.96
2572989391,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,clf8zoc4ov33yls3tdpluvswk,Puskás vs Újpest,2023-08-04 00:00:00,19,58,7gmb3yf0l30i996xp4cqt5u9p,Puskás Akadémia FC,7thbbi2nnqb4s489864ggrutx,L. Colley,Goal,0,0,1,1,1,0.103751063,97.13,44.13
2572991481,47s2kt0e8m444ftqvsrqa3bvq,NB I,2rxhactrfdzbz0b9lu2dsa4no,2023/2024,clf8zoc4ov33yls3tdpluvswk,Puskás vs Újpest,2023-08-04 00:00:00,24,59,7gmb3yf0l30i996xp4cqt5u9p,Puskás Akadémia FC,bsnxji8h6qffpwafah2w4sst1,P. Stronati,Attempt Saved,0,0,1,1,0,0.052881327,90.41,29.51
